task_name,path
medium_5000__security__security_task_0576,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0576
medium_5000__security__security_task_0925,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0925
easy_5000__data_science__data_science_task_2240,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2240
medium_5000__security__security_task_0914,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0914
easy_5000__data_science__data_science_task_3258,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3258
easy_5000__data_science__data_science_task_2373,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2373
easy_5000__data_science__data_science_task_1657,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1657
medium_5000__security__security_task_0911,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0911
medium_5000__data_querying__data_querying_task_0278,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0278
medium_5000__data_processing__data_processing_task_0879,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0879
medium_5000__security__security_task_1455,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1455
easy_5000__data_science__data_science_task_0284,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0284
easy_5000__data_science__data_science_task_3499,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3499
easy_5000__data_science__data_science_task_0275,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0275
medium_5000__data_processing__data_processing_task_1563,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1563
easy_5000__data_science__data_science_task_2205,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2205
easy_5000__data_science__data_science_task_4975,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4975
medium_5000__data_querying__data_querying_task_2688,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2688
medium_5000__security__security_task_0923,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0923
medium_5000__data_processing__data_processing_task_1745,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1745
easy_5000__data_science__data_science_task_3498,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3498
easy_5000__data_science__data_science_task_1926,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1926
medium_5000__security__security_task_0446,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0446
medium_5000__data_querying__data_querying_task_0052,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0052
medium_5000__security__security_task_3545,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3545
easy_5000__data_science__data_science_task_2202,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2202
easy_5000__data_science__data_science_task_3967,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3967
easy_5000__data_science__data_science_task_1973,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1973
medium_5000__data_querying__data_querying_task_4509,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4509
easy_5000__data_science__data_science_task_3628,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3628
easy_5000__data_science__data_science_task_2179,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2179
easy_5000__data_science__data_science_task_1017,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1017
easy_5000__data_science__data_science_task_4656,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4656
medium_5000__data_processing__data_processing_task_4485,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4485
medium_5000__data_processing__data_processing_task_0893,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0893
easy_5000__data_science__data_science_task_3393,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3393
medium_5000__data_querying__data_querying_task_1555,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1555
medium_5000__data_querying__data_querying_task_1257,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1257
easy_5000__data_science__data_science_task_1941,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1941
medium_5000__data_processing__data_processing_task_3896,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3896
medium_5000__data_processing__data_processing_task_1682,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1682
easy_5000__data_science__data_science_task_2571,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2571
easy_5000__data_science__data_science_task_3444,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3444
medium_5000__security__security_task_4179,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4179
easy_5000__data_science__data_science_task_0800,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0800
medium_5000__security__security_task_1748,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1748
easy_5000__data_science__data_science_task_4679,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4679
easy_5000__data_science__data_science_task_2767,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2767
easy_5000__data_science__data_science_task_4421,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4421
easy_5000__data_science__data_science_task_3603,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3603
easy_5000__data_science__data_science_task_2022,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2022
medium_5000__data_querying__data_querying_task_2172,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2172
medium_5000__data_querying__data_querying_task_4529,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4529
easy_5000__data_science__data_science_task_3332,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3332
medium_5000__data_processing__data_processing_task_0651,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0651
medium_5000__security__security_task_0215,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0215
medium_5000__data_querying__data_querying_task_2671,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2671
easy_5000__data_science__data_science_task_2242,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2242
medium_5000__data_querying__data_querying_task_2323,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2323
medium_5000__data_processing__data_processing_task_0719,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0719
medium_5000__data_querying__data_querying_task_2620,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2620
easy_5000__data_science__data_science_task_1913,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1913
easy_5000__data_science__data_science_task_3391,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3391
medium_5000__data_querying__data_querying_task_0258,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0258
easy_5000__data_science__data_science_task_0839,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0839
medium_5000__data_querying__data_querying_task_1267,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1267
easy_5000__data_science__data_science_task_4734,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4734
medium_5000__data_querying__data_querying_task_3343,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3343
medium_5000__data_processing__data_processing_task_3897,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3897
medium_5000__data_processing__data_processing_task_0194,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0194
easy_5000__data_science__data_science_task_4297,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4297
medium_5000__data_querying__data_querying_task_3777,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3777
easy_5000__data_science__data_science_task_1966,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1966
easy_5000__data_science__data_science_task_3283,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3283
easy_5000__data_science__data_science_task_4590,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4590
medium_5000__security__security_task_2028,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2028
easy_5000__data_science__data_science_task_3849,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3849
easy_5000__data_science__data_science_task_4779,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4779
easy_5000__data_science__data_science_task_3976,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3976
easy_5000__data_science__data_science_task_0019,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0019
medium_5000__data_querying__data_querying_task_1932,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1932
easy_5000__data_science__data_science_task_4745,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4745
easy_5000__data_science__data_science_task_1768,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1768
medium_5000__data_processing__data_processing_task_4883,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4883
easy_5000__data_science__data_science_task_1184,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1184
medium_5000__data_processing__data_processing_task_1623,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1623
easy_5000__data_science__data_science_task_3920,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3920
medium_5000__security__security_task_3016,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3016
medium_5000__security__security_task_1688,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1688
medium_5000__data_processing__data_processing_task_3444,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3444
medium_5000__security__security_task_1857,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1857
medium_5000__data_processing__data_processing_task_4303,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4303
medium_5000__security__security_task_1068,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1068
easy_5000__data_science__data_science_task_0861,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0861
medium_5000__data_processing__data_processing_task_4065,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4065
easy_5000__data_science__data_science_task_0209,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0209
medium_5000__security__security_task_4558,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4558
medium_5000__data_querying__data_querying_task_0150,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0150
medium_5000__data_processing__data_processing_task_0513,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0513
medium_5000__data_processing__data_processing_task_0515,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0515
easy_5000__data_science__data_science_task_1510,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1510
easy_5000__data_science__data_science_task_1305,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1305
medium_5000__data_processing__data_processing_task_0536,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0536
easy_5000__data_science__data_science_task_1258,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1258
easy_5000__data_science__data_science_task_0272,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0272
easy_5000__data_science__data_science_task_1380,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1380
easy_5000__data_science__data_science_task_0840,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0840
medium_5000__data_processing__data_processing_task_4139,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4139
easy_5000__data_science__data_science_task_1024,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1024
easy_5000__data_science__data_science_task_1684,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1684
easy_5000__data_science__data_science_task_4614,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4614
easy_5000__data_science__data_science_task_3452,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3452
medium_5000__data_querying__data_querying_task_3803,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3803
medium_5000__security__security_task_2639,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2639
easy_5000__data_science__data_science_task_0138,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0138
medium_5000__data_processing__data_processing_task_2596,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2596
medium_5000__data_processing__data_processing_task_4600,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4600
medium_5000__data_querying__data_querying_task_3963,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3963
easy_5000__data_science__data_science_task_1579,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1579
medium_5000__data_processing__data_processing_task_2773,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2773
easy_5000__data_science__data_science_task_4697,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4697
medium_5000__security__security_task_0410,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0410
medium_5000__data_processing__data_processing_task_1357,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1357
medium_5000__data_processing__data_processing_task_3080,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3080
easy_5000__data_science__data_science_task_1554,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1554
easy_5000__data_science__data_science_task_1455,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1455
easy_5000__data_science__data_science_task_0608,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0608
easy_5000__data_science__data_science_task_2105,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2105
easy_5000__data_science__data_science_task_0276,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0276
medium_5000__data_processing__data_processing_task_1832,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1832
easy_5000__data_science__data_science_task_2500,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2500
medium_5000__data_processing__data_processing_task_2977,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2977
medium_5000__security__security_task_2524,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2524
easy_5000__data_science__data_science_task_2385,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2385
medium_5000__data_querying__data_querying_task_2788,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2788
easy_5000__data_science__data_science_task_2573,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2573
easy_5000__data_science__data_science_task_2090,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2090
medium_5000__data_processing__data_processing_task_1917,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1917
easy_5000__data_science__data_science_task_1923,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1923
easy_5000__data_science__data_science_task_4166,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4166
medium_5000__data_querying__data_querying_task_2012,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2012
easy_5000__data_science__data_science_task_3482,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3482
easy_5000__data_science__data_science_task_2905,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2905
easy_5000__data_science__data_science_task_3225,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3225
easy_5000__data_science__data_science_task_4961,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4961
easy_5000__data_science__data_science_task_4536,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4536
medium_5000__data_processing__data_processing_task_0662,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0662
easy_5000__data_science__data_science_task_4296,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4296
medium_5000__data_processing__data_processing_task_3660,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3660
medium_5000__data_processing__data_processing_task_2396,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2396
easy_5000__data_science__data_science_task_4965,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4965
medium_5000__security__security_task_2660,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2660
medium_5000__data_processing__data_processing_task_1520,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1520
medium_5000__security__security_task_0476,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0476
medium_5000__data_processing__data_processing_task_0240,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0240
medium_5000__data_querying__data_querying_task_3525,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3525
medium_5000__data_processing__data_processing_task_1200,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1200
medium_5000__data_processing__data_processing_task_2558,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2558
easy_5000__data_science__data_science_task_1704,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1704
medium_5000__security__security_task_1512,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1512
easy_5000__data_science__data_science_task_1402,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1402
medium_5000__data_processing__data_processing_task_0179,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0179
medium_5000__data_querying__data_querying_task_0839,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0839
easy_5000__data_science__data_science_task_0036,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0036
medium_5000__data_querying__data_querying_task_2091,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2091
easy_5000__data_science__data_science_task_1187,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1187
easy_5000__data_science__data_science_task_4689,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4689
medium_5000__data_querying__data_querying_task_3241,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3241
easy_5000__data_science__data_science_task_0565,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0565
easy_5000__data_science__data_science_task_1890,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1890
easy_5000__data_science__data_science_task_1054,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1054
easy_5000__data_science__data_science_task_4355,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4355
medium_5000__security__security_task_4665,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4665
easy_5000__data_science__data_science_task_4777,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4777
medium_5000__security__security_task_4827,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4827
easy_5000__data_science__data_science_task_1494,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1494
