task_name,path
easy_5000__data_science__data_science_task_0011,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0011
medium_5000__data_processing__data_processing_task_0928,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0928
medium_5000__data_querying__data_querying_task_0824,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0824
medium_5000__data_processing__data_processing_task_4928,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4928
easy_5000__data_science__data_science_task_4702,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4702
easy_5000__data_science__data_science_task_2620,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2620
easy_5000__data_science__data_science_task_1809,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1809
medium_5000__data_querying__data_querying_task_3682,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3682
easy_5000__data_science__data_science_task_3310,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3310
medium_5000__security__security_task_1501,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1501
medium_5000__security__security_task_1917,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1917
easy_5000__data_science__data_science_task_0045,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0045
easy_5000__data_science__data_science_task_2761,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2761
medium_5000__data_processing__data_processing_task_3057,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3057
easy_5000__data_science__data_science_task_2461,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2461
easy_5000__data_science__data_science_task_1984,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1984
medium_5000__data_processing__data_processing_task_3587,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3587
easy_5000__data_science__data_science_task_3956,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3956
easy_5000__data_science__data_science_task_0831,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0831
medium_5000__security__security_task_3184,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3184
medium_5000__data_querying__data_querying_task_2017,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2017
medium_5000__data_processing__data_processing_task_0665,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0665
easy_5000__data_science__data_science_task_1430,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1430
easy_5000__data_science__data_science_task_0891,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0891
medium_5000__security__security_task_2782,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2782
medium_5000__security__security_task_1706,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1706
medium_5000__data_querying__data_querying_task_3211,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3211
medium_5000__data_querying__data_querying_task_3330,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3330
medium_5000__security__security_task_3299,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3299
easy_5000__data_science__data_science_task_0901,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0901
easy_5000__data_science__data_science_task_4994,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4994
medium_5000__data_querying__data_querying_task_4740,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_4740
easy_5000__data_science__data_science_task_3860,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3860
easy_5000__data_science__data_science_task_1548,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1548
easy_5000__data_science__data_science_task_4895,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4895
medium_5000__data_querying__data_querying_task_1671,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1671
easy_5000__data_science__data_science_task_3226,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3226
medium_5000__security__security_task_0131,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0131
medium_5000__security__security_task_4898,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4898
medium_5000__security__security_task_1983,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1983
easy_5000__data_science__data_science_task_3013,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3013
medium_5000__data_querying__data_querying_task_0362,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0362
easy_5000__data_science__data_science_task_1381,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1381
easy_5000__data_science__data_science_task_0413,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0413
medium_5000__security__security_task_1814,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1814
medium_5000__data_processing__data_processing_task_3227,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3227
medium_5000__data_querying__data_querying_task_0993,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0993
medium_5000__data_processing__data_processing_task_3687,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3687
easy_5000__data_science__data_science_task_2819,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2819
medium_5000__security__security_task_0246,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0246
easy_5000__data_science__data_science_task_3904,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3904
easy_5000__data_science__data_science_task_0433,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0433
easy_5000__data_science__data_science_task_1489,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1489
easy_5000__data_science__data_science_task_2302,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2302
easy_5000__data_science__data_science_task_1442,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1442
medium_5000__data_processing__data_processing_task_0463,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0463
easy_5000__data_science__data_science_task_2968,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2968
medium_5000__data_querying__data_querying_task_2028,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2028
medium_5000__data_querying__data_querying_task_2561,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_2561
easy_5000__data_science__data_science_task_4253,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4253
medium_5000__data_processing__data_processing_task_4042,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4042
easy_5000__data_science__data_science_task_4991,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4991
medium_5000__data_querying__data_querying_task_0790,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0790
easy_5000__data_science__data_science_task_0156,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0156
medium_5000__data_processing__data_processing_task_2474,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2474
medium_5000__data_processing__data_processing_task_2140,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2140
medium_5000__data_processing__data_processing_task_4407,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4407
medium_5000__security__security_task_2120,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2120
easy_5000__data_science__data_science_task_0307,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0307
medium_5000__data_querying__data_querying_task_1311,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1311
medium_5000__security__security_task_3704,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3704
easy_5000__data_science__data_science_task_0031,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0031
easy_5000__data_science__data_science_task_2616,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2616
easy_5000__data_science__data_science_task_0185,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0185
easy_5000__data_science__data_science_task_3729,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3729
medium_5000__data_processing__data_processing_task_2033,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2033
easy_5000__data_science__data_science_task_2275,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2275
easy_5000__data_science__data_science_task_4469,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4469
medium_5000__data_processing__data_processing_task_4300,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_4300
easy_5000__data_science__data_science_task_4526,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4526
medium_5000__data_querying__data_querying_task_0867,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0867
easy_5000__data_science__data_science_task_0503,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0503
medium_5000__data_querying__data_querying_task_3346,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3346
easy_5000__data_science__data_science_task_0842,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0842
medium_5000__security__security_task_0363,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0363
medium_5000__security__security_task_0406,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_0406
easy_5000__data_science__data_science_task_3558,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3558
medium_5000__data_processing__data_processing_task_1387,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1387
medium_5000__data_querying__data_querying_task_0531,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0531
easy_5000__data_science__data_science_task_4848,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4848
easy_5000__data_science__data_science_task_1044,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1044
easy_5000__data_science__data_science_task_0414,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0414
medium_5000__data_processing__data_processing_task_0262,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0262
easy_5000__data_science__data_science_task_2420,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2420
medium_5000__data_processing__data_processing_task_3377,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3377
easy_5000__data_science__data_science_task_4560,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4560
medium_5000__data_querying__data_querying_task_3353,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3353
easy_5000__data_science__data_science_task_4893,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4893
easy_5000__data_science__data_science_task_2851,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2851
medium_5000__security__security_task_4385,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4385
easy_5000__data_science__data_science_task_4742,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4742
easy_5000__data_science__data_science_task_0761,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0761
easy_5000__data_science__data_science_task_0912,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0912
easy_5000__data_science__data_science_task_4977,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4977
medium_5000__data_processing__data_processing_task_2261,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_2261
easy_5000__data_science__data_science_task_0737,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0737
medium_5000__data_processing__data_processing_task_3814,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_3814
medium_5000__security__security_task_1495,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1495
medium_5000__data_querying__data_querying_task_0049,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_0049
medium_5000__data_querying__data_querying_task_3048,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3048
medium_5000__data_processing__data_processing_task_1604,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_1604
medium_5000__data_querying__data_querying_task_1937,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_1937
easy_5000__data_science__data_science_task_3785,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_3785
medium_5000__security__security_task_1895,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1895
easy_5000__data_science__data_science_task_0697,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0697
medium_5000__security__security_task_2633,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_2633
medium_5000__data_processing__data_processing_task_0358,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_processing/data_processing_task_0358
easy_5000__data_science__data_science_task_2502,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2502
medium_5000__data_querying__data_querying_task_3052,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/data_querying/data_querying_task_3052
easy_5000__data_science__data_science_task_2321,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_2321
medium_5000__security__security_task_4300,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_4300
medium_5000__security__security_task_3411,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_3411
easy_5000__data_science__data_science_task_4693,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_4693
medium_5000__security__security_task_1641,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/medium/medium_5000/security/security_task_1641
easy_5000__data_science__data_science_task_0465,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0465
easy_5000__data_science__data_science_task_1955,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_1955
easy_5000__data_science__data_science_task_0658,/wbl-fast/usrs/ee/teacher-answer-rl/terminal_synthetic_tasks/easy/easy_5000/data_science/data_science_task_0658
